mapc_id,TransitScore,WalkScore,BikeScore
757058,,36.0,30.0
757059,,36.0,26.0
757071,,,
757073,,,
757074,,2.0,24.0
757075,,,
757076,,3.0,20.0
757091,,,
757182,,45.0,38.0
757407,,1.0,24.0
757441,,1.0,23.0
757557,,,
757674,,46.0,32.0
757675,,45.0,35.0
757692,,24.0,33.0
757706,,23.0,29.0
757740,,8.0,25.0
757742,,8.0,25.0
757948,,5.0,10.0
758016,,16.0,29.0
758113,,9.0,21.0
758114,,11.0,26.0
758116,,13.0,27.0
758120,,14.0,26.0
758191,,4.0,2.0
758269,,,
759010,,12.0,23.0
759011,,12.0,23.0
759012,,12.0,23.0
759057,,13.0,25.0
759063,,19.0,29.0
759066,,18.0,29.0
759673,,42.0,25.0
760011,,26.0,29.0
760308,,20.0,29.0
760663,,36.0,30.0
760740,,24.0,29.0
760896,,38.0,48.0
760898,,43.0,48.0
761223,,4.0,18.0
761224,,3.0,18.0
761385,,52.0,47.0
761397,,44.0,48.0
761738,,1.0,25.0
761929,,61.0,45.0
762284,,0.0,25.0
762285,,1.0,25.0
762313,,,
762314,,,
762315,,,
762316,,3.0,16.0
762317,,6.0,9.0
762350,,56.0,40.0
762542,,43.0,39.0
762789,,8.0,24.0
762800,,4.0,27.0
762836,,3.0,18.0
762859,,1.0,25.0
763200,,6.0,3.0
763312,,,
763314,,,
763323,,,
763331,,,
763334,,8.0,2.0
763340,,,
763343,,5.0,6.0
763344,,,
763662,,2.0,
763665,,,
763669,,,
763731,,,
763899,,25.0,26.0
764021,,23.0,29.0
764461,,,
764463,,5.0,24.0
764464,,,
764477,,,
764480,,,
764481,,,
764483,,8.0,2.0
764513,,,
764515,,,
764845,,,
764883,,28.0,15.0
765240,,69.0,27.0
766551,,22.0,31.0
767165,,,
767166,,,
767176,,25.0,20.0
767181,,,
767188,,5.0,27.0
767191,,8.0,1.0
767196,,,
767205,,4.0,27.0
767208,,,
767210,,,
767215,,8.0,27.0
767216,,,
767378,,5.0,4.0
767379,,0.0,10.0
767380,,0.0,10.0
768730,,32.0,25.0
769004,,8.0,30.0
769095,,5.0,21.0
769397,,32.0,16.0
769509,,29.0,25.0
769733,,4.0,5.0
770661,,21.0,30.0
770944,,0.0,24.0
771081,,38.0,35.0
771210,,28.0,6.0
771679,,6.0,13.0
771985,,1.0,22.0
776020,,30.0,26.0
776027,,30.0,21.0
776147,,29.0,19.0
776906,,,
776940,,10.0,46.0
776943,,11.0,46.0
776944,,38.0,62.0
776945,,54.0,66.0
776946,,54.0,66.0
777341,,4.0,24.0
778486,,7.0,1.0
778582,,5.0,2.0
778668,,5.0,2.0
778676,,4.0,27.0
778708,,10.0,13.0
778737,,8.0,1.0
778832,,9.0,17.0
779945,,3.0,16.0
780067,,22.0,29.0
780890,,3.0,23.0
781020,,25.0,21.0
781967,,2.0,13.0
782361,,25.0,27.0
782424,,42.0,39.0
782958,,28.0,32.0
783242,,9.0,26.0
783264,,15.0,15.0
783808,,23.0,30.0
783809,,23.0,30.0
784041,,21.0,26.0
784236,,6.0,22.0
785028,,40.0,24.0
785061,,42.0,38.0
785547,,,
785548,,10.0,46.0
785549,,7.0,48.0
785550,,6.0,49.0
785591,,81.0,91.0
786699,,44.0,78.0
786776,,44.0,78.0
786907,,55.0,90.0
786951,,59.0,93.0
786967,,55.0,90.0
787062,,72.0,88.0
787073,,65.0,92.0
787130,,56.0,87.0
787133,,58.0,79.0
787185,,50.0,88.0
787305,,78.0,91.0
787521,,11.0,58.0
787554,,81.0,77.0
787681,,25.0,44.0
787688,,22.0,52.0
787857,,80.0,88.0
787938,,26.0,61.0
788223,,6.0,35.0
788926,,,
788935,,,
788939,,4.0,2.0
788940,,,
788945,,11.0,1.0
788946,,,
789567,,,
789580,,4.0,1.0
789595,,,
789803,,,
789862,,,
789934,,,
789935,,,
789938,,,
790249,,4.0,2.0
790332,,,
790333,,,
790334,,,
790336,,,
790337,,,
790338,,,
790375,,8.0,21.0
790376,,,
790377,,,
790378,,4.0,24.0
790385,,4.0,15.0
790387,,4.0,17.0
790397,,4.0,2.0
790410,,,
790602,,,
790761,,,
790766,,,
790771,,,
791006,,49.0,41.0
791582,,41.0,38.0
796376,,5.0,2.0
796385,,6.0,6.0
796531,,5.0,2.0
796534,,5.0,2.0
796535,,5.0,2.0
796540,,5.0,2.0
796541,,5.0,2.0
796542,,5.0,2.0
796543,,5.0,2.0
796551,,5.0,2.0
796552,,5.0,2.0
796557,,5.0,2.0
796558,,5.0,2.0
796568,,4.0,1.0
796680,,5.0,2.0
796681,,4.0,1.0
796683,,5.0,2.0
796686,,5.0,8.0
796687,,5.0,2.0
796688,,5.0,5.0
796693,,5.0,2.0
796892,,48.0,36.0
797055,,5.0,2.0
797061,,5.0,11.0
797070,,4.0,10.0
797072,,4.0,4.0
797076,,5.0,2.0
797079,,5.0,2.0
797081,,5.0,16.0
797085,,4.0,1.0
797089,,3.0,1.0
797090,,3.0,1.0
797091,,2.0,1.0
797092,,2.0,1.0
797093,,3.0,1.0
797094,,4.0,2.0
797095,,5.0,2.0
797096,,4.0,2.0
797098,,5.0,2.0
797100,,4.0,2.0
797101,,5.0,2.0
797103,,4.0,2.0
797104,,4.0,2.0
797105,,5.0,2.0
798029,,5.0,2.0
798200,,6.0,14.0
798432,,1.0,4.0
798437,,,
798438,,0.0,
798454,,,
798605,,,
798625,,8.0,13.0
798701,,4.0,15.0
798703,,,
798924,,,
798925,,,
798933,,3.0,1.0
798934,,,
798938,,0.0,16.0
798957,,,
798959,,0.0,15.0
798970,,0.0,
799015,,,
799047,,4.0,3.0
799051,,5.0,9.0
799059,,4.0,10.0
799088,,4.0,11.0
799091,,4.0,2.0
799092,,,
799125,,4.0,14.0
799126,,4.0,7.0
799127,,5.0,11.0
799345,,0.0,12.0
799346,,0.0,18.0
799349,,,
799355,,0.0,13.0
799418,,0.0,
799429,,1.0,
799439,,,
799449,,,
799452,,3.0,8.0
799456,,1.0,3.0
799458,,,
799459,,3.0,9.0
799462,,2.0,1.0
799464,,8.0,5.0
799474,,3.0,11.0
799475,,,
799476,,4.0,4.0
799477,,3.0,1.0
799478,,3.0,11.0
799488,,5.0,1.0
799489,,5.0,8.0
799671,,0.0,5.0
799673,,6.0,13.0
799676,,0.0,6.0
799681,,,
799682,,,
799683,,0.0,12.0
799686,,,
799687,,,
799689,,0.0,2.0
799691,,,
799711,,,
799714,,0.0,6.0
799718,,0.0,6.0
799719,,0.0,6.0
799925,,3.0,1.0
799931,,0.0,
800010,,,
800012,,,
800013,,,
800014,,,
800015,,,
800016,,0.0,17.0
800017,,,
800018,,,
800029,,,
800031,,,
800047,,1.0,1.0
800439,,,
800440,,1.0,8.0
800441,,9.0,7.0
800443,,,
800444,,,
800445,,,
800447,,3.0,2.0
800687,,6.0,20.0
800699,,11.0,4.0
800703,,9.0,17.0
800731,,6.0,26.0
800762,,11.0,20.0
800773,,11.0,20.0
801114,,41.0,25.0
801129,,40.0,20.0
801520,,,
801551,,4.0,23.0
801574,,4.0,14.0
801577,,7.0,8.0
801580,,7.0,1.0
801667,,,
801788,,0.0,4.0
801789,,0.0,8.0
801827,,,
801994,,15.0,23.0
802013,,2.0,23.0
802015,,2.0,23.0
802017,,2.0,23.0
802018,,,
802019,,,
802020,,,
802031,,,
802032,,,
802766,,23.0,25.0
805017,,5.0,25.0
805740,,28.0,32.0
805742,,28.0,32.0
806133,,9.0,13.0
806174,,6.0,27.0
806179,,5.0,26.0
806181,,15.0,32.0
806248,,6.0,31.0
806272,,22.0,27.0
807092,,35.0,43.0
807096,,,
807109,,29.0,41.0
807242,,8.0,26.0
807308,,5.0,13.0
807377,,,
807442,,9.0,10.0
807746,,16.0,14.0
807752,,16.0,9.0
807857,,9.0,10.0
807881,,55.0,34.0
808050,,3.0,32.0
808137,,3.0,20.0
808192,,8.0,21.0
808295,,13.0,11.0
808303,,3.0,21.0
808374,,14.0,21.0
808377,,8.0,21.0
808439,,10.0,23.0
808561,,,
808609,,,
808982,,0.0,2.0
808995,,0.0,1.0
809426,,6.0,22.0
809457,,,
809499,,1.0,11.0
809614,,3.0,27.0
809824,,,
809827,,,
809841,,11.0,30.0
809886,,23.0,25.0
810060,,18.0,10.0
810182,,3.0,18.0
810232,,6.0,32.0
810364,,,
810368,,4.0,11.0
810370,,4.0,17.0
810413,,40.0,35.0
810414,,40.0,38.0
810560,,8.0,17.0
810626,,28.0,33.0
810840,,70.0,61.0
811634,,63.0,54.0
811665,,62.0,63.0
811741,,61.0,53.0
811773,,63.0,54.0
811797,,63.0,54.0
811813,,66.0,49.0
811822,,66.0,50.0
811866,,63.0,54.0
811889,,63.0,54.0
811907,,71.0,49.0
812398,,73.0,48.0
812671,,73.0,48.0
812951,,86.0,85.0
813750,,79.0,53.0
813846,,71.0,48.0
813906,,88.0,85.0
814504,,83.0,53.0
816189,,89.0,81.0
816229,,89.0,81.0
816241,,89.0,81.0
816272,,89.0,84.0
816469,,90.0,87.0
816543,,79.0,83.0
816544,,90.0,87.0
816632,,91.0,86.0
816704,,83.0,87.0
816750,,76.0,81.0
816842,,90.0,87.0
816844,,90.0,87.0
816865,,90.0,87.0
816892,,90.0,87.0
816898,,90.0,87.0
817051,,75.0,76.0
817257,,78.0,76.0
817285,,74.0,65.0
817336,,72.0,67.0
817367,,87.0,80.0
817456,,76.0,69.0
817569,,92.0,85.0
817589,,88.0,84.0
817602,,89.0,81.0
817834,,88.0,84.0
818151,,87.0,85.0
818363,,50.0,90.0
818364,,62.0,84.0
818370,,65.0,82.0
818400,,84.0,76.0
818613,,,
818688,,3.0,1.0
819311,,4.0,23.0
819312,,,
819323,,,
819324,,,
819541,,,
819542,,7.0,19.0
819543,,6.0,25.0
819544,,,
819565,,,
819608,,9.0,27.0
819609,,11.0,28.0
819610,,,
819611,,11.0,32.0
819678,,0.0,3.0
820827,,0.0,3.0
820917,,0.0,7.0
820970,,5.0,9.0
820976,,5.0,4.0
820977,,5.0,2.0
820988,,4.0,2.0
820989,,4.0,2.0
820990,,4.0,2.0
820996,,5.0,16.0
821001,,5.0,6.0
821006,,5.0,9.0
821015,,5.0,22.0
821024,,5.0,9.0
821196,,3.0,22.0
821576,,6.0,14.0
821577,,5.0,18.0
821635,,6.0,10.0
821648,,5.0,2.0
822034,,1.0,
822035,,2.0,12.0
822036,,1.0,2.0
822037,,0.0,1.0
822038,,0.0,19.0
822039,,2.0,10.0
822137,,3.0,8.0
822195,,0.0,23.0
822197,,1.0,23.0
822198,,1.0,22.0
822199,,1.0,22.0
822200,,1.0,22.0
822202,,1.0,17.0
822203,,1.0,17.0
822204,,1.0,10.0
822205,,0.0,25.0
822206,,0.0,1.0
822208,,0.0,1.0
822505,,0.0,
822515,,0.0,7.0
822669,,0.0,1.0
822670,,0.0,5.0
822671,,0.0,3.0
822672,,0.0,29.0
823119,,12.0,41.0
823168,,3.0,19.0
823256,,12.0,25.0
823268,,7.0,35.0
823372,,53.0,45.0
823894,,13.0,47.0
824387,,29.0,37.0
824809,,7.0,15.0
824833,,5.0,12.0
824896,,6.0,9.0
825014,,12.0,41.0
825150,,5.0,35.0
825662,,14.0,30.0
825895,,6.0,42.0
825968,,29.0,37.0
826232,,51.0,57.0
826324,,15.0,44.0
826559,,10.0,47.0
826572,,48.0,66.0
826579,,57.0,72.0
826582,,10.0,40.0
826852,,14.0,30.0
826921,,11.0,34.0
827250,,20.0,40.0
827289,,5.0,26.0
827290,,79.0,53.0
827367,,79.0,53.0
827374,,79.0,53.0
827375,,27.0,11.0
827376,,48.0,39.0
827410,,76.0,46.0
827411,,67.0,49.0
827417,,73.0,49.0
827583,,44.0,41.0
827585,,49.0,42.0
827777,,75.0,51.0
827781,,72.0,50.0
827791,,68.0,48.0
827932,,14.0,9.0
827933,,14.0,9.0
827934,,14.0,9.0
827935,,9.0,20.0
827973,,9.0,20.0
827986,,51.0,43.0
828000,,51.0,43.0
828038,,71.0,50.0
828060,,64.0,47.0
828086,,33.0,44.0
828087,,32.0,40.0
828088,,25.0,41.0
828123,,77.0,37.0
828124,,77.0,37.0
828125,,77.0,37.0
828126,,20.0,28.0
828137,,24.0,20.0
828170,,60.0,43.0
828550,,4.0,27.0
828551,,5.0,27.0
828552,,17.0,26.0
828553,,5.0,27.0
828554,,26.0,26.0
828555,,4.0,27.0
828556,,25.0,27.0
828557,,7.0,26.0
828594,,12.0,27.0
828607,,14.0,9.0
828608,,14.0,9.0
828609,,14.0,9.0
828610,,9.0,20.0
828619,,5.0,27.0
828620,,9.0,20.0
828621,,26.0,22.0
828622,,26.0,22.0
828623,,26.0,22.0
828624,,7.0,26.0
828633,,9.0,27.0
828634,,26.0,26.0
828643,,26.0,26.0
828661,,23.0,27.0
828662,,23.0,27.0
828663,,9.0,20.0
828668,,7.0,26.0
828669,,9.0,20.0
828670,,9.0,20.0
828671,,4.0,27.0
828672,,7.0,26.0
828673,,7.0,26.0
828674,,7.0,26.0
828675,,7.0,26.0
828676,,7.0,26.0
830042,,6.0,26.0
830449,,8.0,27.0
830450,,,
831229,,5.0,26.0
831933,,5.0,27.0
831934,,,
831936,,5.0,27.0
832129,,5.0,18.0
832140,,5.0,23.0
832141,,5.0,23.0
832142,,5.0,23.0
832143,,6.0,24.0
832144,,5.0,23.0
832145,,6.0,20.0
832146,,6.0,20.0
832147,,6.0,24.0
832148,,6.0,24.0
832149,,6.0,24.0
832150,,5.0,23.0
832157,,10.0,26.0
832158,,6.0,24.0
832159,,7.0,26.0
832160,,7.0,25.0
832161,,,
832162,,,
832167,,5.0,23.0
832168,,5.0,23.0
832170,,6.0,24.0
832171,,8.0,21.0
832172,,,
832173,,5.0,21.0
832491,,4.0,26.0
832577,,10.0,27.0
832611,,26.0,29.0
832625,,5.0,21.0
832626,,5.0,21.0
832635,,5.0,21.0
832644,,10.0,26.0
832645,,,
832651,,5.0,18.0
832652,,5.0,24.0
833227,,5.0,27.0
833233,,,
833247,,5.0,27.0
833256,,5.0,27.0
833259,,5.0,27.0
833264,,8.0,27.0
833271,,,
833273,,5.0,27.0
833279,,4.0,26.0
833418,,,
833419,,,
833420,,,
833421,,,
833422,,12.0,30.0
833489,,4.0,27.0
833490,,5.0,21.0
833525,,13.0,30.0
833527,,13.0,27.0
833528,,16.0,29.0
833529,,9.0,27.0
833532,,,
833533,,,
833534,,,
833535,,5.0,27.0
833536,,,
833537,,,
833554,,,
833573,,10.0,26.0
833669,,,
833670,,,
833671,,,
833674,,4.0,27.0
833687,,4.0,26.0
833688,,4.0,27.0
833691,,4.0,27.0
833692,,4.0,27.0
833693,,4.0,27.0
833697,,4.0,27.0
833712,,4.0,27.0
833713,,4.0,27.0
833958,,23.0,27.0
833967,,26.0,26.0
834036,,4.0,26.0
834038,,4.0,26.0
834040,,,
834041,,4.0,26.0
834047,,4.0,26.0
834048,,5.0,27.0
834052,,,
834054,,12.0,27.0
834061,,5.0,27.0
834110,,,
834383,,7.0,16.0
834397,,5.0,24.0
834398,,5.0,24.0
834425,,28.0,18.0
834426,,26.0,17.0
834443,,5.0,25.0
834444,,4.0,27.0
834445,,46.0,10.0
834448,,12.0,28.0
834488,,,
834500,,53.0,37.0
834543,,6.0,27.0
834853,,26.0,33.0
834915,,12.0,19.0
834923,,5.0,27.0
834946,,5.0,27.0
834950,,5.0,27.0
834951,,5.0,27.0
834952,,5.0,27.0
835078,,46.0,43.0
835096,,7.0,26.0
835135,,71.0,46.0
835157,,80.0,48.0
835160,,77.0,37.0
835185,,52.0,41.0
835198,,52.0,40.0
835206,,52.0,40.0
835209,,34.0,27.0
835211,,47.0,36.0
835267,,5.0,24.0
835273,,5.0,23.0
835275,,5.0,23.0
835276,,5.0,18.0
835314,,,
835418,,13.0,16.0
835734,,57.0,33.0
836216,,,
836356,,0.0,1.0
836615,,20.0,24.0
836693,,17.0,16.0
836843,,63.0,43.0
836935,,33.0,25.0
836938,,60.0,41.0
837031,,12.0,27.0
837171,,20.0,24.0
837176,,19.0,32.0
837463,,25.0,28.0
837738,,62.0,44.0
837786,,66.0,45.0
837788,,42.0,29.0
837821,,47.0,32.0
837823,,47.0,32.0
837856,,9.0,15.0
838017,,5.0,11.0
838023,,61.0,44.0
838100,,59.0,44.0
838164,,18.0,23.0
838406,,51.0,41.0
838407,,58.0,33.0
838408,,58.0,33.0
838441,,63.0,43.0
838446,,63.0,43.0
838457,,63.0,42.0
838641,,55.0,33.0
838917,,48.0,36.0
839039,,63.0,42.0
839065,,65.0,45.0
839294,,32.0,14.0
839297,,47.0,36.0
839314,,41.0,29.0
839343,,24.0,32.0
839345,,39.0,31.0
839368,,52.0,44.0
839369,,64.0,46.0
839380,,64.0,46.0
839382,,64.0,46.0
839385,,47.0,32.0
839480,,64.0,40.0
839489,,64.0,40.0
839491,,65.0,45.0
839640,,41.0,28.0
839865,,57.0,43.0
839881,,42.0,29.0
839882,,42.0,29.0
839893,,42.0,29.0
839894,,42.0,29.0
839895,,42.0,29.0
839896,,42.0,29.0
839897,,42.0,29.0
839898,,47.0,32.0
839899,,47.0,32.0
839900,,57.0,34.0
840208,,36.0,31.0
840377,,15.0,
840381,,10.0,29.0
840383,,25.0,31.0
840390,,37.0,34.0
840643,,22.0,25.0
840833,,24.0,34.0
840837,,32.0,36.0
841311,,16.0,32.0
841757,,9.0,26.0
841758,,14.0,31.0
841759,,8.0,29.0
842227,,4.0,26.0
842228,,3.0,26.0
842259,,17.0,20.0
842683,,15.0,18.0
842704,,7.0,14.0
842705,,2.0,12.0
842754,,4.0,23.0
842755,,12.0,27.0
842756,,19.0,23.0
842757,,19.0,23.0
842759,,35.0,36.0
842761,,22.0,30.0
842763,,28.0,29.0
842782,,22.0,27.0
842789,,12.0,29.0
842790,,6.0,29.0
842854,,2.0,1.0
842857,,4.0,2.0
842864,,7.0,6.0
842866,,9.0,16.0
842867,,12.0,29.0
842871,,19.0,12.0
842877,,19.0,30.0
842878,,22.0,48.0
842899,,18.0,5.0
842905,,5.0,12.0
842906,,5.0,23.0
842907,,6.0,20.0
842977,,4.0,23.0
843015,,8.0,53.0
843017,,12.0,20.0
843047,,13.0,28.0
843050,,11.0,28.0
843051,,11.0,29.0
843053,,7.0,14.0
843302,,26.0,17.0
843325,,3.0,13.0
843517,,6.0,27.0
843546,,8.0,2.0
843549,,,
843570,,5.0,2.0
843576,,0.0,8.0
843584,,4.0,2.0
843586,,,
843588,,0.0,15.0
843599,,0.0,3.0
843615,,0.0,8.0
843617,,,
843621,,0.0,12.0
843641,,0.0,20.0
843642,,0.0,16.0
843645,,,
843655,,0.0,16.0
843663,,0.0,3.0
843664,,,
843665,,0.0,1.0
843667,,0.0,18.0
843673,,,
843686,,3.0,
843688,,0.0,8.0
843745,,0.0,4.0
843762,,,
843773,,,
843806,,0.0,6.0
843869,,,
843900,,,
843910,,4.0,15.0
843930,,,
843939,,4.0,3.0
843944,,5.0,11.0
843957,,4.0,2.0
843981,,5.0,8.0
844015,,5.0,5.0
844052,,5.0,4.0
844083,,8.0,18.0
844100,,7.0,4.0
844112,,5.0,2.0
844116,,11.0,3.0
844135,,5.0,2.0
844148,,5.0,3.0
844154,,5.0,26.0
844229,,5.0,15.0
844252,,4.0,1.0
844260,,7.0,5.0
844369,,4.0,1.0
844380,,1.0,18.0
844382,,0.0,
844418,,1.0,1.0
844423,,2.0,
844440,,,
844511,,2.0,8.0
844611,,22.0,39.0
844675,,24.0,31.0
844750,,3.0,13.0
844848,,24.0,36.0
844852,,20.0,42.0
845176,,4.0,30.0
845488,,9.0,7.0
845557,,6.0,34.0
845569,,9.0,28.0
845574,,3.0,30.0
845763,,28.0,34.0
845801,,9.0,9.0
846133,,60.0,55.0
846146,,15.0,29.0
846151,,6.0,25.0
846162,,7.0,9.0
846165,,,
846453,,16.0,36.0
847442,,10.0,19.0
847901,,41.0,59.0
848371,,38.0,50.0
848386,,39.0,49.0
848704,,37.0,33.0
849347,,28.0,31.0
849371,,8.0,26.0
849528,,11.0,23.0
849829,,16.0,28.0
849839,,9.0,7.0
850361,,25.0,49.0
850578,,31.0,44.0
850973,,47.0,27.0
851356,,50.0,36.0
851446,,54.0,47.0
851643,,53.0,31.0
851693,,38.0,45.0
851732,,50.0,33.0
852515,,61.0,46.0
852696,,61.0,37.0
853053,,41.0,35.0
853081,,34.0,36.0
853628,,36.0,32.0
854090,,85.0,58.0
854575,,79.0,57.0
855016,,16.0,29.0
855152,,25.0,33.0
855204,,15.0,16.0
855928,,21.0,26.0
856584,,11.0,26.0
857154,,39.0,28.0
857179,,36.0,14.0
857202,,39.0,28.0
857288,,39.0,28.0
857300,,46.0,32.0
857346,,46.0,32.0
857389,,43.0,32.0
857509,,25.0,34.0
857543,,23.0,8.0
857634,,32.0,9.0
857675,,17.0,25.0
857736,,22.0,21.0
857788,,38.0,14.0
857797,,27.0,27.0
857808,,10.0,8.0
857911,,20.0,20.0
858205,,23.0,24.0
858252,,14.0,19.0
858260,,16.0,19.0
858585,,4.0,8.0
858618,,3.0,15.0
858658,,82.0,57.0
861838,,16.0,17.0
862817,,52.0,31.0
863678,,36.0,42.0
863750,,34.0,34.0
863847,,45.0,40.0
864041,,29.0,22.0
864195,,20.0,27.0
864227,,5.0,27.0
864335,,5.0,27.0
864348,,46.0,40.0
864410,,5.0,27.0
864885,,42.0,35.0
865246,,73.0,48.0
865293,,39.0,37.0
865533,,69.0,37.0
865586,,69.0,41.0
865746,,3.0,45.0
866116,,67.0,42.0
866901,,8.0,41.0
867091,,7.0,26.0
867303,,28.0,17.0
867687,,57.0,39.0
868049,,22.0,36.0
868060,,69.0,41.0
868062,,69.0,41.0
868064,,69.0,41.0
868065,,69.0,41.0
868066,,59.0,38.0
868354,,2.0,51.0
868591,,67.0,42.0
868731,,4.0,26.0
868737,,4.0,26.0
868745,,5.0,27.0
868746,,5.0,27.0
868748,,4.0,27.0
868749,,4.0,26.0
868750,,4.0,26.0
868751,,4.0,26.0
868752,,4.0,26.0
868753,,4.0,26.0
868754,,5.0,27.0
868755,,4.0,26.0
868756,,4.0,26.0
868758,,5.0,27.0
868759,,4.0,26.0
868760,,4.0,27.0
868831,,4.0,26.0
868832,,4.0,26.0
868833,,4.0,26.0
868834,,4.0,26.0
868836,,5.0,27.0
869188,,4.0,27.0
869373,,4.0,27.0
869382,,4.0,27.0
869387,,5.0,27.0
869452,,55.0,39.0
869528,,4.0,27.0
869608,,6.0,27.0
869727,,52.0,43.0
869910,,4.0,27.0
869915,,4.0,27.0
869961,,4.0,27.0
870000,,6.0,27.0
870349,,5.0,27.0
870356,,4.0,26.0
870503,,4.0,26.0
870675,,5.0,27.0
870704,,4.0,27.0
870714,,4.0,26.0
870815,,5.0,27.0
870919,,4.0,26.0
870925,,4.0,27.0
871170,,4.0,27.0
871175,,4.0,27.0
871179,,10.0,28.0
871211,,4.0,27.0
871218,,10.0,28.0
871241,,8.0,28.0
871493,,4.0,26.0
871494,,4.0,26.0
871495,,4.0,26.0
871496,,4.0,26.0
871497,,4.0,27.0
871499,,4.0,26.0
871500,,4.0,27.0
871501,,4.0,27.0
871502,,4.0,26.0
871503,,5.0,27.0
871506,,4.0,27.0
871507,,4.0,26.0
871508,,4.0,26.0
871509,,4.0,26.0
871510,,4.0,26.0
871511,,5.0,27.0
871523,,5.0,27.0
871524,,4.0,27.0
871530,,5.0,27.0
871537,,4.0,26.0
871538,,4.0,26.0
871548,,6.0,27.0
871563,,4.0,27.0
871578,,5.0,26.0
871751,,4.0,27.0
871764,,4.0,26.0
871800,,6.0,27.0
871801,,8.0,27.0
871820,,9.0,28.0
872169,,4.0,26.0
872210,,4.0,26.0
872261,,8.0,27.0
872262,,12.0,30.0
872807,,6.0,27.0
873592,,22.0,32.0
873608,,5.0,27.0
873611,,4.0,27.0
875053,,4.0,27.0
875055,,10.0,28.0
875633,,10.0,28.0
875822,,4.0,27.0
875913,,4.0,26.0
876003,,28.0,28.0
876036,,39.0,37.0
876185,,5.0,27.0
876417,,12.0,28.0
876418,,7.0,27.0
876423,,11.0,28.0
876425,,11.0,28.0
876445,,21.0,32.0
876642,,17.0,14.0
876655,,24.0,10.0
876656,,19.0,9.0
876666,,11.0,9.0
876667,,14.0,12.0
876668,,14.0,12.0
876669,,17.0,14.0
876670,,,
876671,,,
876718,,,
876776,,,
876841,,,
877238,,,
877294,,10.0,2.0
877355,,5.0,14.0
877470,,14.0,5.0
877479,,14.0,5.0
877480,,14.0,5.0
877481,,10.0,3.0
877507,,1.0,
877583,,10.0,28.0
877585,,0.0,27.0
878368,,75.0,50.0
878466,,83.0,57.0
878996,,28.0,11.0
879384,,16.0,31.0
879501,,50.0,55.0
879649,,40.0,40.0
879707,,67.0,46.0
879740,,16.0,31.0
879847,,11.0,32.0
879865,,19.0,12.0
880097,,71.0,50.0
880344,,4.0,31.0
880362,,26.0,23.0
880388,,52.0,24.0
880412,,4.0,31.0
880531,,79.0,49.0
880777,,2.0,34.0
881563,,66.0,51.0
881569,,58.0,43.0
882119,,50.0,55.0
882122,,80.0,52.0
882144,,64.0,64.0
882209,,54.0,43.0
882223,,83.0,57.0
882238,,82.0,54.0
882262,,70.0,50.0
882325,,64.0,60.0
882341,,83.0,56.0
882445,,84.0,68.0
882478,,83.0,59.0
882493,,66.0,52.0
882610,,0.0,21.0
882697,,49.0,45.0
882773,,47.0,39.0
883119,,0.0,23.0
883600,,49.0,45.0
883974,,77.0,48.0
884849,,85.0,52.0
885036,,0.0,24.0
885098,,0.0,24.0
885176,,40.0,16.0
885388,,91.0,64.0
885403,,85.0,49.0
885513,,81.0,69.0
885668,,91.0,64.0
885767,,0.0,24.0
885803,,87.0,79.0
885824,,84.0,54.0
885833,,90.0,68.0
885865,,0.0,28.0
886125,,91.0,64.0
886160,,67.0,70.0
886837,,91.0,64.0
886852,,91.0,64.0
886862,,93.0,73.0
887475,,0.0,21.0
887703,,75.0,47.0
887733,,0.0,25.0
887816,,0.0,16.0
887856,,0.0,28.0
887879,,0.0,27.0
888198,,0.0,28.0
888295,,87.0,59.0
888300,,86.0,61.0
888305,,87.0,65.0
888586,,87.0,59.0
888671,,31.0,10.0
888783,,91.0,64.0
888805,,0.0,22.0
888821,,37.0,27.0
888878,,91.0,64.0
888911,,0.0,27.0
888925,,90.0,68.0
888936,,91.0,64.0
889107,,0.0,25.0
889112,,86.0,70.0
889114,,91.0,61.0
889138,,37.0,27.0
889360,,0.0,20.0
889835,,1.0,28.0
889841,,0.0,29.0
889867,,0.0,29.0
889870,,0.0,25.0
889929,,0.0,24.0
890086,,0.0,27.0
890245,,94.0,67.0
890292,,92.0,68.0
890345,,87.0,60.0
890413,,92.0,68.0
890442,,1.0,28.0
890522,,0.0,29.0
890597,,84.0,51.0
890623,,48.0,49.0
890749,,86.0,59.0
890842,,86.0,59.0
890871,,94.0,60.0
890882,,0.0,23.0
890958,,0.0,23.0
890969,,67.0,53.0
891101,,69.0,42.0
891260,,88.0,54.0
891494,,77.0,58.0
891524,,81.0,54.0
891710,,85.0,61.0
891819,,81.0,69.0
891851,,72.0,52.0
892084,,83.0,54.0
892164,,0.0,28.0
892185,,76.0,42.0
892368,,0.0,27.0
892413,,73.0,42.0
892418,,0.0,27.0
892451,,41.0,47.0
892452,,32.0,55.0
892491,,79.0,58.0
892510,,3.0,30.0
892556,,60.0,54.0
892586,,1.0,28.0
892598,,32.0,29.0
892602,,0.0,29.0
892635,,2.0,28.0
892875,,0.0,28.0
892897,,78.0,46.0
892925,,2.0,30.0
892995,,14.0,30.0
893001,,20.0,29.0
893036,,56.0,52.0
893076,,32.0,29.0
893185,,15.0,28.0
893258,,0.0,27.0
893376,,2.0,29.0
893399,,82.0,32.0
893459,,2.0,29.0
893528,,24.0,32.0
893595,,31.0,39.0
893766,,58.0,53.0
893934,,55.0,63.0
